student_id,gender,is_active,attendance_min,attendance_max,assignment_min,assignment_max,cie_min,cie_max,see_min,see_max,credits_registered,credits_earned,sgpa,cgpa,failed_courses,backlog_courses,semester_result,registration_status,is_repeat,attendance_percentage,assignment_completion,lms_activity_score,cie_marks,see_marks,total_marks,grade_letter,grade_point,credit_points,credits_earned_marks,result,dropout_risk,has_registration,has_marks,failed_course_risk,backlog_risk,attendance_risk,assignment_risk,lms_risk,cgpa_risk,repeat_course_risk,credit_completion_ratio
ST000386,0,True,55,75,50,70,8,20,25,50,16.0,16.0,5.75,5.75,0,0,2,1,0,57.0,57.0,47.0,15.0,26.0,41.0,7,4.0,16.0,4.0,1,2,1,1,0,0,1,1,1,1,0,1.0
ST000386,0,True,55,75,50,70,8,20,25,50,16.0,16.0,5.75,5.75,0,0,2,1,0,62.0,60.0,57.0,17.0,30.0,47.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000387,0,True,55,75,50,70,8,20,25,50,12.0,12.0,6.0,6.0,0,0,2,1,0,56.0,51.0,42.0,12.0,47.0,59.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,1,1,0,1.0
ST000387,0,True,55,75,50,70,8,20,25,50,12.0,12.0,6.0,6.0,0,0,2,1,1,73.0,63.0,64.0,17.0,35.0,52.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,1,1.0
ST000387,0,True,55,75,50,70,8,20,25,50,12.0,12.0,6.0,6.0,0,0,2,1,0,63.0,62.0,61.0,19.0,35.0,54.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000387,0,True,55,75,50,70,8,20,25,50,12.0,12.0,6.0,6.0,0,0,2,0,0,61.0,59.0,61.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,1,0,1,0,0.0
ST000388,0,True,80,95,75,90,18,28,45,65,12.0,12.0,7.67,7.67,0,0,2,1,0,95.0,81.0,85.0,20.0,50.0,70.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000388,0,True,80,95,75,90,18,28,45,65,12.0,12.0,7.67,7.67,0,0,2,0,0,87.0,75.0,89.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,1,1,0,0,0,0,0,0,0,0,0.0
ST000388,0,True,80,95,75,90,18,28,45,65,12.0,12.0,7.67,7.67,0,0,2,1,0,89.0,79.0,92.0,18.0,48.0,66.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000388,0,True,80,95,75,90,18,28,45,65,12.0,12.0,7.67,7.67,0,0,2,1,0,88.0,82.0,74.0,20.0,56.0,76.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000389,0,True,55,75,50,70,8,20,25,50,16.0,12.0,4.0,4.0,1,1,3,1,0,65.0,70.0,58.0,13.0,30.0,43.0,7,4.0,16.0,4.0,1,2,1,1,0,1,1,0,0,1,0,1.0
ST000389,0,True,55,75,50,70,8,20,25,50,16.0,12.0,4.0,4.0,1,1,3,1,0,55.0,59.0,42.0,20.0,35.0,55.0,2,6.0,24.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000389,0,True,55,75,50,70,8,20,25,50,16.0,12.0,4.0,4.0,1,1,3,1,0,70.0,67.0,55.0,15.0,40.0,55.0,2,6.0,24.0,4.0,1,2,1,1,0,1,1,0,0,1,0,1.0
ST000389,0,True,55,75,50,70,8,20,25,50,16.0,12.0,4.0,4.0,1,1,3,1,0,59.0,56.0,64.0,9.0,29.0,38.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,1,0,0.0
ST000390,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,93.0,89.0,90.0,28.0,58.0,86.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000390,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,92.0,75.0,87.0,23.0,46.0,69.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000390,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,94.0,89.0,87.0,22.0,50.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000390,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,84.0,86.0,72.0,19.0,63.0,82.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000391,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.25,6.25,0,0,2,1,1,55.0,60.0,46.0,15.0,30.0,45.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,1,1,1,1.0
ST000391,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.25,6.25,0,0,2,1,0,55.0,55.0,54.0,20.0,50.0,70.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000391,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.25,6.25,0,0,2,1,0,71.0,66.0,61.0,16.0,43.0,59.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000391,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.25,6.25,0,0,2,1,0,70.0,63.0,59.0,17.0,34.0,51.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000392,1,True,40,65,35,60,4,16,15,40,16.0,8.0,2.25,2.25,2,2,3,1,0,65.0,51.0,50.0,6.0,36.0,42.0,7,4.0,16.0,4.0,1,0,1,1,0,1,1,1,0,1,0,1.0
ST000392,1,True,40,65,35,60,4,16,15,40,16.0,8.0,2.25,2.25,2,2,3,1,0,52.0,47.0,38.0,4.0,17.0,21.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000392,1,True,40,65,35,60,4,16,15,40,16.0,8.0,2.25,2.25,2,2,3,1,1,41.0,35.0,30.0,14.0,16.0,30.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000392,1,True,40,65,35,60,4,16,15,40,16.0,8.0,2.25,2.25,2,2,3,1,0,62.0,59.0,48.0,15.0,34.0,49.0,4,5.0,20.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000393,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,95.0,83.0,86.0,27.0,51.0,78.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000393,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,93.0,85.0,89.0,24.0,59.0,83.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000393,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,89.0,84.0,82.0,18.0,49.0,67.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000393,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,82.0,87.0,74.0,26.0,60.0,86.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000394,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.25,6.25,0,0,2,1,0,75.0,65.0,75.0,10.0,52.0,62.0,3,7.0,28.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000394,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.25,6.25,0,0,2,1,0,74.0,77.0,80.0,11.0,34.0,45.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000394,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.25,6.25,0,0,2,1,0,85.0,66.0,77.0,19.0,36.0,55.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,1,0,1.0
ST000394,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.25,6.25,0,0,2,1,0,67.0,70.0,57.0,11.0,55.0,66.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000395,1,True,90,100,90,100,24,30,55,70,16.0,16.0,9.25,9.25,0,0,2,1,0,95.0,100.0,97.0,30.0,68.0,98.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000395,1,True,90,100,90,100,24,30,55,70,16.0,16.0,9.25,9.25,0,0,2,1,0,97.0,94.0,93.0,24.0,58.0,82.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000395,1,True,90,100,90,100,24,30,55,70,16.0,16.0,9.25,9.25,0,0,2,1,0,100.0,95.0,90.0,24.0,56.0,80.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000395,1,True,90,100,90,100,24,30,55,70,16.0,16.0,9.25,9.25,0,0,2,1,0,90.0,93.0,95.0,27.0,60.0,87.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000396,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,88.0,77.0,87.0,25.0,55.0,80.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000396,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,95.0,80.0,87.0,28.0,53.0,81.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000396,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,93.0,77.0,90.0,21.0,45.0,66.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000396,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,86.0,86.0,83.0,23.0,53.0,76.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000397,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,76.0,71.0,70.0,12.0,45.0,57.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,0,0,1.0
ST000397,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,1,65.0,65.0,59.0,10.0,35.0,45.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,0,1,1.0
ST000397,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,76.0,61.0,69.0,20.0,56.0,76.0,0,8.0,32.0,4.0,1,2,1,1,0,0,0,0,0,0,0,1.0
ST000397,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,84.0,73.0,73.0,13.0,50.0,63.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000398,0,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,91.0,80.0,86.0,19.0,46.0,65.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000398,0,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,90.0,90.0,82.0,21.0,58.0,79.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000398,0,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,89.0,89.0,90.0,20.0,57.0,77.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000398,0,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,81.0,84.0,75.0,21.0,56.0,77.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000399,0,True,40,65,35,60,4,16,15,40,12.0,12.0,4.0,4.0,0,0,2,1,0,62.0,55.0,47.0,16.0,25.0,41.0,7,4.0,16.0,4.0,1,2,1,1,0,0,1,1,1,1,0,1.0
ST000399,0,True,40,65,35,60,4,16,15,40,12.0,12.0,4.0,4.0,0,0,2,1,0,49.0,48.0,39.0,16.0,25.0,41.0,7,4.0,16.0,4.0,1,2,1,1,0,0,1,1,1,1,0,1.0
ST000399,0,True,40,65,35,60,4,16,15,40,12.0,12.0,4.0,4.0,0,0,2,0,0,44.0,44.0,46.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,1,1,1,0,0.0
ST000399,0,True,40,65,35,60,4,16,15,40,12.0,12.0,4.0,4.0,0,0,2,1,0,40.0,38.0,49.0,10.0,34.0,44.0,7,4.0,16.0,4.0,1,0,1,1,0,0,1,1,1,1,0,1.0
ST000400,1,True,65,85,60,80,10,24,30,58,12.0,12.0,7.33,7.33,0,0,2,0,0,80.0,62.0,73.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,1,1,0,0,0,0,0,0,0,0,0.0
ST000400,1,True,65,85,60,80,10,24,30,58,12.0,12.0,7.33,7.33,0,0,2,1,0,74.0,68.0,77.0,23.0,37.0,60.0,3,7.0,28.0,4.0,1,1,1,1,0,0,1,0,0,0,0,1.0
ST000400,1,True,65,85,60,80,10,24,30,58,12.0,12.0,7.33,7.33,0,0,2,1,0,82.0,79.0,68.0,12.0,45.0,57.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000400,1,True,65,85,60,80,10,24,30,58,12.0,12.0,7.33,7.33,0,0,2,1,0,73.0,77.0,61.0,22.0,58.0,80.0,1,9.0,36.0,4.0,1,1,1,1,0,0,1,0,0,0,0,1.0
ST000401,0,True,40,65,35,60,4,16,15,40,8.0,0.0,0.0,0.0,2,2,3,0,0,40.0,40.0,47.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,1,0,0,1,1,1,1,1,0,0.0
ST000401,0,True,40,65,35,60,4,16,15,40,8.0,0.0,0.0,0.0,2,2,3,1,0,52.0,47.0,41.0,16.0,17.0,33.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000401,0,True,40,65,35,60,4,16,15,40,8.0,0.0,0.0,0.0,2,2,3,1,0,61.0,60.0,46.0,5.0,31.0,36.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,0,1,1,0,0.0
ST000401,0,True,40,65,35,60,4,16,15,40,8.0,0.0,0.0,0.0,2,2,3,0,0,48.0,44.0,41.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,1,0,0,1,1,1,1,1,0,0.0
ST000402,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.25,6.25,0,0,2,1,0,65.0,55.0,53.0,15.0,38.0,53.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000402,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.25,6.25,0,0,2,1,0,60.0,53.0,61.0,11.0,37.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000402,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.25,6.25,0,0,2,1,0,58.0,51.0,51.0,19.0,43.0,62.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000402,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.25,6.25,0,0,2,1,0,56.0,61.0,46.0,16.0,48.0,64.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,1,1,0,1.0
ST000403,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,79.0,72.0,79.0,16.0,41.0,57.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000403,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,65.0,69.0,69.0,18.0,55.0,73.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000403,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,82.0,66.0,72.0,19.0,51.0,70.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000403,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,79.0,68.0,80.0,13.0,42.0,55.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000404,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,84.0,71.0,79.0,13.0,53.0,66.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000404,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,73.0,67.0,73.0,16.0,46.0,62.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000404,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,82.0,69.0,68.0,10.0,50.0,60.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000404,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,77.0,78.0,69.0,24.0,40.0,64.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000405,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,87.0,77.0,84.0,19.0,58.0,77.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000405,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,92.0,80.0,87.0,19.0,57.0,76.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000405,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,90.0,75.0,86.0,26.0,46.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000405,1,True,80,95,75,90,18,28,45,65,16.0,16.0,8.25,8.25,0,0,2,1,0,80.0,84.0,72.0,19.0,62.0,81.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000406,1,True,40,65,35,60,4,16,15,40,12.0,8.0,3.67,3.67,1,1,3,1,0,45.0,38.0,31.0,4.0,18.0,22.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000406,1,True,40,65,35,60,4,16,15,40,12.0,8.0,3.67,3.67,1,1,3,1,0,44.0,44.0,47.0,8.0,38.0,46.0,4,5.0,20.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000406,1,True,40,65,35,60,4,16,15,40,12.0,8.0,3.67,3.67,1,1,3,1,0,43.0,46.0,46.0,14.0,37.0,51.0,2,6.0,24.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000406,1,True,40,65,35,60,4,16,15,40,12.0,8.0,3.67,3.67,1,1,3,0,0,57.0,45.0,50.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,1,0,0,1,1,1,0,1,0,0.0
ST000407,1,True,80,95,75,90,18,28,45,65,12.0,12.0,7.67,7.67,0,0,2,1,0,93.0,75.0,86.0,23.0,46.0,69.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000407,1,True,80,95,75,90,18,28,45,65,12.0,12.0,7.67,7.67,0,0,2,1,0,84.0,89.0,78.0,23.0,54.0,77.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000407,1,True,80,95,75,90,18,28,45,65,12.0,12.0,7.67,7.67,0,0,2,1,0,85.0,78.0,74.0,28.0,48.0,76.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000407,1,True,80,95,75,90,18,28,45,65,12.0,12.0,7.67,7.67,0,0,2,0,0,95.0,81.0,91.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,1,1,0,0,0,0,0,0,0,0,0.0
ST000408,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,90.0,86.0,86.0,23.0,55.0,78.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000408,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,85.0,81.0,91.0,24.0,63.0,87.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000408,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,1,88.0,90.0,79.0,18.0,49.0,67.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,1,1.0
ST000408,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,87.0,90.0,72.0,24.0,54.0,78.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000409,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.75,8.75,0,0,2,1,0,93.0,78.0,84.0,26.0,60.0,86.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000409,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.75,8.75,0,0,2,1,0,95.0,77.0,91.0,28.0,55.0,83.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000409,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.75,8.75,0,0,2,1,0,91.0,75.0,86.0,18.0,56.0,74.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000409,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.75,8.75,0,0,2,1,0,87.0,85.0,83.0,28.0,59.0,87.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000410,0,True,80,95,75,90,18,28,45,65,12.0,12.0,8.33,8.33,0,0,2,1,0,94.0,89.0,91.0,21.0,61.0,82.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000410,0,True,80,95,75,90,18,28,45,65,12.0,12.0,8.33,8.33,0,0,2,1,0,85.0,80.0,88.0,27.0,51.0,78.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000410,0,True,80,95,75,90,18,28,45,65,12.0,12.0,8.33,8.33,0,0,2,0,0,95.0,76.0,89.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,1,1,0,0,0,0,0,0,0,0,0.0
ST000410,0,True,80,95,75,90,18,28,45,65,12.0,12.0,8.33,8.33,0,0,2,1,0,80.0,75.0,75.0,18.0,55.0,73.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000411,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,71.0,70.0,78.0,22.0,54.0,76.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000411,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,65.0,66.0,67.0,12.0,43.0,55.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000411,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,81.0,79.0,80.0,16.0,52.0,68.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000411,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.5,6.5,0,0,2,1,0,76.0,64.0,67.0,12.0,35.0,47.0,4,5.0,20.0,4.0,1,2,1,1,0,0,0,0,0,0,0,1.0
ST000412,1,True,80,95,75,90,18,28,45,65,12.0,12.0,8.67,8.67,0,0,2,1,0,85.0,84.0,86.0,24.0,62.0,86.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000412,1,True,80,95,75,90,18,28,45,65,12.0,12.0,8.67,8.67,0,0,2,0,0,90.0,85.0,92.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,1,1,0,0,0,0,0,0,0,0,0.0
ST000412,1,True,80,95,75,90,18,28,45,65,12.0,12.0,8.67,8.67,0,0,2,1,0,83.0,88.0,87.0,19.0,55.0,74.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000412,1,True,80,95,75,90,18,28,45,65,12.0,12.0,8.67,8.67,0,0,2,1,0,88.0,76.0,78.0,23.0,63.0,86.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000413,1,True,65,85,60,80,10,24,30,58,12.0,12.0,5.67,5.67,0,0,2,1,0,69.0,61.0,62.0,21.0,38.0,59.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000413,1,True,65,85,60,80,10,24,30,58,12.0,12.0,5.67,5.67,0,0,2,0,0,83.0,73.0,70.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,0,0,0,1,0,0.0
ST000413,1,True,65,85,60,80,10,24,30,58,12.0,12.0,5.67,5.67,0,0,2,1,0,85.0,66.0,73.0,12.0,38.0,50.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000413,1,True,65,85,60,80,10,24,30,58,12.0,12.0,5.67,5.67,0,0,2,1,0,77.0,80.0,75.0,16.0,33.0,49.0,4,5.0,20.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000414,0,True,20,50,20,45,0,12,0,30,16.0,0.0,0.0,0.0,4,4,0,1,0,26.0,20.0,23.0,8.0,3.0,11.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000414,0,True,20,50,20,45,0,12,0,30,16.0,0.0,0.0,0.0,4,4,0,1,0,40.0,45.0,29.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000414,0,True,20,50,20,45,0,12,0,30,16.0,0.0,0.0,0.0,4,4,0,1,0,41.0,21.0,31.0,3.0,4.0,7.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000414,0,True,20,50,20,45,0,12,0,30,16.0,0.0,0.0,0.0,4,4,0,1,1,23.0,23.0,33.0,0.0,21.0,21.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000415,1,False,40,65,35,60,4,16,15,40,0.0,0.0,0.0,0.0,0,0,1,2,0,0.0,0.0,0.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,0,0,0,0,1,1,1,1,0,0.0
ST000416,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,82.0,81.0,78.0,27.0,51.0,78.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000416,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,92.0,89.0,83.0,22.0,47.0,69.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000416,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,93.0,87.0,79.0,23.0,55.0,78.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000416,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.0,8.0,0,0,2,1,0,84.0,78.0,80.0,26.0,60.0,86.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
