created_at,updated_at,registration_id,student_id,course_offering_id,mentor_id,registration_status,is_repeat,attendance_percentage,assignment_completion,lms_activity_score
2026-07-30T21:22:50.630026,2026-07-30T21:22:50.630028,REG001576,ST000400,CO000028,MN000013,CANCELLED,False,39,38,28
2026-07-30T21:22:50.630034,2026-07-30T21:22:50.630036,REG001577,ST000401,CO000025,MN000010,REGISTERED,True,64,53,50
2026-07-30T21:22:50.630042,2026-07-30T21:22:50.630043,REG001578,ST000401,CO000026,MN000011,REGISTERED,False,63,47,49
2026-07-30T21:22:50.630049,2026-07-30T21:22:50.630051,REG001579,ST000401,CO000027,MN000012,REGISTERED,False,63,46,50
2026-07-30T21:22:50.630056,2026-07-30T21:22:50.630058,REG001580,ST000401,CO000028,MN000013,REGISTERED,False,57,46,49
2026-07-30T21:22:50.630064,2026-07-30T21:22:50.630066,REG001581,ST000402,CO000025,MN000010,REGISTERED,True,67,70,57
2026-07-30T21:22:50.630072,2026-07-30T21:22:50.630073,REG001582,ST000402,CO000026,MN000011,REGISTERED,False,79,80,78
2026-07-30T21:22:50.630080,2026-07-30T21:22:50.630081,REG001583,ST000402,CO000027,MN000012,REGISTERED,False,73,65,72
2026-07-30T21:22:50.630087,2026-07-30T21:22:50.630089,REG001584,ST000402,CO000028,MN000013,REGISTERED,False,84,72,75
2026-07-30T21:22:50.630095,2026-07-30T21:22:50.630102,REG001585,ST000403,CO000025,MN000010,REGISTERED,False,82,73,70
2026-07-30T21:22:50.630109,2026-07-30T21:22:50.630110,REG001586,ST000403,CO000026,MN000011,REGISTERED,False,69,68,56
2026-07-30T21:22:50.630116,2026-07-30T21:22:50.630118,REG001587,ST000403,CO000027,MN000012,REGISTERED,False,66,63,57
2026-07-30T21:22:50.630123,2026-07-30T21:22:50.630125,REG001588,ST000403,CO000028,MN000013,REGISTERED,False,81,63,75
2026-07-30T21:22:50.630131,2026-07-30T21:22:50.630133,REG001589,ST000404,CO000025,MN000010,REGISTERED,False,94,84,92
2026-07-30T21:22:50.630139,2026-07-30T21:22:50.630140,REG001590,ST000404,CO000026,MN000011,REGISTERED,False,95,75,81
2026-07-30T21:22:50.630146,2026-07-30T21:22:50.630148,REG001591,ST000404,CO000027,MN000012,REGISTERED,False,84,87,90
2026-07-30T21:22:50.630154,2026-07-30T21:22:50.630157,REG001592,ST000404,CO000028,MN000013,REGISTERED,False,88,87,91
2026-07-30T21:22:50.630166,2026-07-30T21:22:50.630168,REG001593,ST000405,CO000025,MN000010,REGISTERED,False,70,61,79
2026-07-30T21:22:50.630174,2026-07-30T21:22:50.630175,REG001594,ST000405,CO000026,MN000011,REGISTERED,False,78,74,77
2026-07-30T21:22:50.630181,2026-07-30T21:22:50.630183,REG001595,ST000405,CO000027,MN000012,REGISTERED,False,74,79,66
2026-07-30T21:22:50.630188,2026-07-30T21:22:50.630190,REG001596,ST000405,CO000028,MN000013,CANCELLED,False,72,75,72
2026-07-30T21:22:50.630196,2026-07-30T21:22:50.630198,REG001597,ST000406,CO000025,MN000010,REGISTERED,False,73,63,76
2026-07-30T21:22:50.630204,2026-07-30T21:22:50.630205,REG001598,ST000406,CO000026,MN000011,REGISTERED,False,81,74,66
2026-07-30T21:22:50.630211,2026-07-30T21:22:50.630213,REG001599,ST000406,CO000027,MN000012,REGISTERED,False,80,74,80
2026-07-30T21:22:50.630218,2026-07-30T21:22:50.630220,REG001600,ST000406,CO000028,MN000013,REGISTERED,False,73,67,74
2026-07-30T21:22:50.630227,2026-07-30T21:22:50.630228,REG001601,ST000407,CO000025,MN000010,REGISTERED,False,73,69,77
2026-07-30T21:22:50.630234,2026-07-30T21:22:50.630236,REG001602,ST000407,CO000026,MN000011,REGISTERED,False,76,76,71
2026-07-30T21:22:50.630241,2026-07-30T21:22:50.630243,REG001603,ST000407,CO000027,MN000012,REGISTERED,False,68,72,73
2026-07-30T21:22:50.630249,2026-07-30T21:22:50.630251,REG001604,ST000407,CO000028,MN000013,REGISTERED,False,67,64,67
2026-07-30T21:22:50.630257,2026-07-30T21:22:50.630258,REG001605,ST000408,CO000025,MN000010,REGISTERED,True,51,40,46
2026-07-30T21:22:50.630264,2026-07-30T21:22:50.630266,REG001606,ST000408,CO000026,MN000011,CANCELLED,False,57,54,48
2026-07-30T21:22:50.630271,2026-07-30T21:22:50.630273,REG001607,ST000408,CO000027,MN000012,REGISTERED,False,62,52,49
2026-07-30T21:22:50.630279,2026-07-30T21:22:50.630281,REG001608,ST000408,CO000028,MN000013,REGISTERED,False,57,41,48
2026-07-30T21:22:50.630287,2026-07-30T21:22:50.630289,REG001609,ST000409,CO000025,MN000010,REGISTERED,False,60,59,50
2026-07-30T21:22:50.630294,2026-07-30T21:22:50.630296,REG001610,ST000409,CO000026,MN000011,REGISTERED,False,72,54,61
2026-07-30T21:22:50.630302,2026-07-30T21:22:50.630303,REG001611,ST000409,CO000027,MN000012,REGISTERED,False,58,57,64
2026-07-30T21:22:50.630309,2026-07-30T21:22:50.630311,REG001612,ST000409,CO000028,MN000013,REGISTERED,False,75,55,64
2026-07-30T21:22:50.630317,2026-07-30T21:22:50.630319,REG001613,ST000410,CO000025,MN000010,REGISTERED,False,79,76,74
2026-07-30T21:22:50.630324,2026-07-30T21:22:50.630326,REG001614,ST000410,CO000026,MN000011,REGISTERED,False,73,69,74
2026-07-30T21:22:50.630332,2026-07-30T21:22:50.630333,REG001615,ST000410,CO000027,MN000012,REGISTERED,False,73,75,79
2026-07-30T21:22:50.630339,2026-07-30T21:22:50.630341,REG001616,ST000410,CO000028,MN000013,REGISTERED,False,74,70,80
2026-07-30T21:22:50.630347,2026-07-30T21:22:50.630349,REG001617,ST000411,CO000025,MN000010,REGISTERED,False,80,79,77
2026-07-30T21:22:50.630357,2026-07-30T21:22:50.630359,REG001618,ST000411,CO000026,MN000011,CANCELLED,False,78,76,70
2026-07-30T21:22:50.630364,2026-07-30T21:22:50.630366,REG001619,ST000411,CO000027,MN000012,REGISTERED,False,73,74,76
2026-07-30T21:22:50.630372,2026-07-30T21:22:50.630374,REG001620,ST000411,CO000028,MN000013,REGISTERED,False,71,75,77
2026-07-30T21:22:50.630382,2026-07-30T21:22:50.630384,REG001621,ST000412,CO000025,MN000010,REGISTERED,False,70,66,61
2026-07-30T21:22:50.630389,2026-07-30T21:22:50.630391,REG001622,ST000412,CO000026,MN000011,REGISTERED,False,71,57,57
2026-07-30T21:22:50.630397,2026-07-30T21:22:50.630399,REG001623,ST000412,CO000027,MN000012,REGISTERED,False,60,60,57
2026-07-30T21:22:50.630404,2026-07-30T21:22:50.630406,REG001624,ST000412,CO000028,MN000013,CANCELLED,False,70,65,65
2026-07-30T21:22:50.630414,2026-07-30T21:22:50.630416,REG001625,ST000413,CO000025,MN000010,REGISTERED,False,31,28,16
2026-07-30T21:22:50.630422,2026-07-30T21:22:50.630424,REG001626,ST000413,CO000026,MN000011,REGISTERED,False,35,40,30
2026-07-30T21:22:50.630429,2026-07-30T21:22:50.630431,REG001627,ST000413,CO000027,MN000012,REGISTERED,False,36,20,22
2026-07-30T21:22:50.630437,2026-07-30T21:22:50.630438,REG001628,ST000413,CO000028,MN000013,REGISTERED,True,36,36,28
2026-07-30T21:22:50.630445,2026-07-30T21:22:50.630446,REG001629,ST000414,CO000025,MN000010,REGISTERED,False,91,77,92
2026-07-30T21:22:50.630452,2026-07-30T21:22:50.630454,REG001630,ST000414,CO000026,MN000011,REGISTERED,False,89,88,80
2026-07-30T21:22:50.630459,2026-07-30T21:22:50.630461,REG001631,ST000414,CO000027,MN000012,REGISTERED,False,93,82,92
2026-07-30T21:22:50.630467,2026-07-30T21:22:50.630468,REG001632,ST000414,CO000028,MN000013,REGISTERED,False,94,86,79
2026-07-30T21:22:50.630475,2026-07-30T21:22:50.630476,REG001633,ST000415,CO000025,MN000010,REGISTERED,False,66,66,51
2026-07-30T21:22:50.630482,2026-07-30T21:22:50.630484,REG001634,ST000415,CO000026,MN000011,REGISTERED,False,84,64,69
2026-07-30T21:22:50.630489,2026-07-30T21:22:50.630491,REG001635,ST000415,CO000027,MN000012,REGISTERED,False,68,66,70
2026-07-30T21:22:50.630497,2026-07-30T21:22:50.630499,REG001636,ST000415,CO000028,MN000013,REGISTERED,False,85,77,79
2026-07-30T21:22:50.630505,2026-07-30T21:22:50.630506,REG001637,ST000416,CO000025,MN000010,CANCELLED,False,50,43,35
2026-07-30T21:22:50.630512,2026-07-30T21:22:50.630514,REG001638,ST000416,CO000026,MN000011,REGISTERED,False,27,24,27
2026-07-30T21:22:50.630519,2026-07-30T21:22:50.630521,REG001639,ST000416,CO000027,MN000012,REGISTERED,False,21,20,9
2026-07-30T21:22:50.630527,2026-07-30T21:22:50.630529,REG001640,ST000416,CO000028,MN000013,REGISTERED,False,25,22,31
2026-07-30T21:22:50.630535,2026-07-30T21:22:50.630536,REG001641,ST000417,CO000025,MN000010,REGISTERED,False,84,77,70
2026-07-30T21:22:50.630542,2026-07-30T21:22:50.630544,REG001642,ST000417,CO000026,MN000011,REGISTERED,False,88,77,76
2026-07-30T21:22:50.630549,2026-07-30T21:22:50.630553,REG001643,ST000417,CO000027,MN000012,REGISTERED,False,83,81,80
2026-07-30T21:22:50.630559,2026-07-30T21:22:50.630561,REG001644,ST000417,CO000028,MN000013,REGISTERED,False,87,75,84
2026-07-30T21:22:50.630567,2026-07-30T21:22:50.630569,REG001645,ST000418,CO000025,MN000010,REGISTERED,False,74,60,79
2026-07-30T21:22:50.630575,2026-07-30T21:22:50.630577,REG001646,ST000418,CO000026,MN000011,REGISTERED,False,70,63,55
2026-07-30T21:22:50.630582,2026-07-30T21:22:50.630584,REG001647,ST000418,CO000027,MN000012,REGISTERED,False,72,70,70
2026-07-30T21:22:50.630590,2026-07-30T21:22:50.630592,REG001648,ST000418,CO000028,MN000013,REGISTERED,True,81,62,70
2026-07-30T21:22:50.630598,2026-07-30T21:22:50.630600,REG001649,ST000419,CO000025,MN000010,REGISTERED,False,94,82,88
2026-07-30T21:22:50.630605,2026-07-30T21:22:50.630607,REG001650,ST000419,CO000026,MN000011,REGISTERED,False,80,85,85
2026-07-30T21:22:50.630613,2026-07-30T21:22:50.630614,REG001651,ST000419,CO000027,MN000012,REGISTERED,False,95,77,92
2026-07-30T21:22:50.630620,2026-07-30T21:22:50.630622,REG001652,ST000419,CO000028,MN000013,REGISTERED,False,83,79,91
2026-07-30T21:22:50.630628,2026-07-30T21:22:50.630630,REG001653,ST000420,CO000025,MN000010,REGISTERED,False,83,75,82
2026-07-30T21:22:50.630635,2026-07-30T21:22:50.630637,REG001654,ST000420,CO000026,MN000011,REGISTERED,False,87,88,73
2026-07-30T21:22:50.630643,2026-07-30T21:22:50.630645,REG001655,ST000420,CO000027,MN000012,REGISTERED,False,88,76,91
2026-07-30T21:22:50.630650,2026-07-30T21:22:50.630652,REG001656,ST000420,CO000028,MN000013,REGISTERED,False,92,90,81
2026-07-30T21:22:50.630661,2026-07-30T21:22:50.630663,REG001657,ST000421,CO000025,MN000010,REGISTERED,False,69,65,60
2026-07-30T21:22:50.630669,2026-07-30T21:22:50.630671,REG001658,ST000421,CO000026,MN000011,REGISTERED,False,83,74,74
2026-07-30T21:22:50.630676,2026-07-30T21:22:50.630678,REG001659,ST000421,CO000027,MN000012,REGISTERED,False,80,60,73
2026-07-30T21:22:50.630684,2026-07-30T21:22:50.630686,REG001660,ST000421,CO000028,MN000013,REGISTERED,False,74,75,78
2026-07-30T21:22:50.630693,2026-07-30T21:22:50.630695,REG001661,ST000422,CO000025,MN000010,REGISTERED,False,61,60,55
2026-07-30T21:22:50.630701,2026-07-30T21:22:50.630703,REG001662,ST000422,CO000026,MN000011,REGISTERED,False,70,70,58
2026-07-30T21:22:50.630708,2026-07-30T21:22:50.630710,REG001663,ST000422,CO000027,MN000012,REGISTERED,False,68,67,56
2026-07-30T21:22:50.630716,2026-07-30T21:22:50.630717,REG001664,ST000422,CO000028,MN000013,REGISTERED,True,71,55,62
2026-07-30T21:22:50.630724,2026-07-30T21:22:50.630725,REG001665,ST000423,CO000025,MN000010,REGISTERED,False,92,88,78
2026-07-30T21:22:50.630731,2026-07-30T21:22:50.630733,REG001666,ST000423,CO000026,MN000011,REGISTERED,False,89,86,76
2026-07-30T21:22:50.630739,2026-07-30T21:22:50.630741,REG001667,ST000423,CO000027,MN000012,REGISTERED,False,88,85,75
2026-07-30T21:22:50.630746,2026-07-30T21:22:50.630748,REG001668,ST000423,CO000028,MN000013,REGISTERED,False,87,85,81
2026-07-30T21:22:50.630754,2026-07-30T21:22:50.630758,REG001669,ST000424,CO000025,MN000010,REGISTERED,False,93,88,85
2026-07-30T21:22:50.630764,2026-07-30T21:22:50.630766,REG001670,ST000424,CO000026,MN000011,REGISTERED,False,92,87,79
2026-07-30T21:22:50.630772,2026-07-30T21:22:50.630774,REG001671,ST000424,CO000027,MN000012,REGISTERED,False,92,79,85
2026-07-30T21:22:50.630779,2026-07-30T21:22:50.630781,REG001672,ST000424,CO000028,MN000013,REGISTERED,False,86,89,75
2026-07-30T21:22:50.630787,2026-07-30T21:22:50.630789,REG001673,ST000425,CO000025,MN000010,REGISTERED,True,56,51,45
2026-07-30T21:22:50.630795,2026-07-30T21:22:50.630796,REG001674,ST000425,CO000026,MN000011,REGISTERED,False,64,67,61
2026-07-30T21:22:50.630802,2026-07-30T21:22:50.630804,REG001675,ST000425,CO000027,MN000012,REGISTERED,True,67,60,62
2026-07-30T21:22:50.630809,2026-07-30T21:22:50.630811,REG001676,ST000425,CO000028,MN000013,CANCELLED,False,64,57,57
2026-07-30T21:22:50.630817,2026-07-30T21:22:50.630819,REG001677,ST000426,CO000025,MN000010,REGISTERED,False,48,41,38
2026-07-30T21:22:50.630824,2026-07-30T21:22:50.630826,REG001678,ST000426,CO000026,MN000011,REGISTERED,False,48,45,40
2026-07-30T21:22:50.630832,2026-07-30T21:22:50.630833,REG001679,ST000426,CO000027,MN000012,REGISTERED,False,58,50,44
2026-07-30T21:22:50.630839,2026-07-30T21:22:50.630841,REG001680,ST000426,CO000028,MN000013,REGISTERED,False,48,43,50
2026-07-30T21:22:50.630847,2026-07-30T21:22:50.630849,REG001681,ST000427,CO000025,MN000010,REGISTERED,True,83,75,73
2026-07-30T21:22:50.630854,2026-07-30T21:22:50.630856,REG001682,ST000427,CO000026,MN000011,REGISTERED,False,77,73,64
2026-07-30T21:22:50.630862,2026-07-30T21:22:50.630864,REG001683,ST000427,CO000027,MN000012,REGISTERED,False,71,70,76
2026-07-30T21:22:50.630869,2026-07-30T21:22:50.630871,REG001684,ST000427,CO000028,MN000013,REGISTERED,False,71,75,57
2026-07-30T21:22:50.630880,2026-07-30T21:22:50.630882,REG001685,ST000428,CO000025,MN000010,REGISTERED,True,41,39,35
2026-07-30T21:22:50.630888,2026-07-30T21:22:50.630890,REG001686,ST000428,CO000026,MN000011,REGISTERED,True,34,35,29
2026-07-30T21:22:50.630895,2026-07-30T21:22:50.630897,REG001687,ST000428,CO000027,MN000012,CANCELLED,False,20,22,30
2026-07-30T21:22:50.630905,2026-07-30T21:22:50.630907,REG001688,ST000428,CO000028,MN000013,REGISTERED,True,27,25,13
2026-07-30T21:22:50.630913,2026-07-30T21:22:50.630915,REG001689,ST000429,CO000025,MN000010,CANCELLED,False,74,69,61
2026-07-30T21:22:50.630920,2026-07-30T21:22:50.630922,REG001690,ST000429,CO000026,MN000011,REGISTERED,False,69,68,57
2026-07-30T21:22:50.630928,2026-07-30T21:22:50.630929,REG001691,ST000429,CO000027,MN000012,REGISTERED,False,56,57,56
2026-07-30T21:22:50.630935,2026-07-30T21:22:50.630937,REG001692,ST000429,CO000028,MN000013,CANCELLED,False,68,63,55
2026-07-30T21:22:50.630943,2026-07-30T21:22:50.630944,REG001693,ST000430,CO000025,MN000010,CANCELLED,False,52,50,48
2026-07-30T21:22:50.630950,2026-07-30T21:22:50.630954,REG001694,ST000430,CO000026,MN000011,REGISTERED,True,46,43,37
2026-07-30T21:22:50.630960,2026-07-30T21:22:50.630961,REG001695,ST000430,CO000027,MN000012,REGISTERED,False,51,42,37
2026-07-30T21:22:50.630967,2026-07-30T21:22:50.630969,REG001696,ST000430,CO000028,MN000013,REGISTERED,False,63,47,49
2026-07-30T21:22:50.630975,2026-07-30T21:22:50.630977,REG001697,ST000431,CO000025,MN000010,REGISTERED,False,68,66,77
2026-07-30T21:22:50.630982,2026-07-30T21:22:50.630984,REG001698,ST000431,CO000026,MN000011,REGISTERED,False,71,68,67
2026-07-30T21:22:50.630990,2026-07-30T21:22:50.630991,REG001699,ST000431,CO000027,MN000012,REGISTERED,False,70,64,69
2026-07-30T21:22:50.630997,2026-07-30T21:22:50.630999,REG001700,ST000431,CO000028,MN000013,REGISTERED,False,81,63,70
2026-07-30T21:22:50.631005,2026-07-30T21:22:50.631007,REG001701,ST000432,CO000025,MN000010,REGISTERED,False,74,55,62
2026-07-30T21:22:50.631013,2026-07-30T21:22:50.631014,REG001702,ST000432,CO000026,MN000011,REGISTERED,False,70,68,59
2026-07-30T21:22:50.631020,2026-07-30T21:22:50.631022,REG001703,ST000432,CO000027,MN000012,REGISTERED,False,66,54,63
2026-07-30T21:22:50.631027,2026-07-30T21:22:50.631029,REG001704,ST000432,CO000028,MN000013,REGISTERED,True,70,57,59
2026-07-30T21:22:50.631036,2026-07-30T21:22:50.631037,REG001705,ST000433,CO000025,MN000010,REGISTERED,False,57,37,43
2026-07-30T21:22:50.631043,2026-07-30T21:22:50.631045,REG001706,ST000433,CO000026,MN000011,REGISTERED,False,49,38,37
2026-07-30T21:22:50.631050,2026-07-30T21:22:50.631052,REG001707,ST000433,CO000027,MN000012,REGISTERED,False,62,45,49
2026-07-30T21:22:50.631058,2026-07-30T21:22:50.631060,REG001708,ST000433,CO000028,MN000013,REGISTERED,False,43,37,39
2026-07-30T21:22:50.631066,2026-07-30T21:22:50.631067,REG001709,ST000434,CO000025,MN000010,REGISTERED,False,52,39,44
2026-07-30T21:22:50.631073,2026-07-30T21:22:50.631075,REG001710,ST000434,CO000026,MN000011,CANCELLED,False,64,55,50
2026-07-30T21:22:50.631080,2026-07-30T21:22:50.631082,REG001711,ST000434,CO000027,MN000012,CANCELLED,False,55,41,48
2026-07-30T21:22:50.631088,2026-07-30T21:22:50.631089,REG001712,ST000434,CO000028,MN000013,REGISTERED,False,58,57,48
2026-07-30T21:22:50.631095,2026-07-30T21:22:50.631102,REG001713,ST000435,CO000025,MN000010,REGISTERED,False,80,82,72
2026-07-30T21:22:50.631108,2026-07-30T21:22:50.631110,REG001714,ST000435,CO000026,MN000011,REGISTERED,False,85,76,70
2026-07-30T21:22:50.631116,2026-07-30T21:22:50.631118,REG001715,ST000435,CO000027,MN000012,REGISTERED,False,92,87,80
2026-07-30T21:22:50.631123,2026-07-30T21:22:50.631125,REG001716,ST000435,CO000028,MN000013,REGISTERED,False,86,81,78
2026-07-30T21:22:50.631131,2026-07-30T21:22:50.631133,REG001717,ST000436,CO000025,MN000010,REGISTERED,False,64,55,64
2026-07-30T21:22:50.631139,2026-07-30T21:22:50.631141,REG001718,ST000436,CO000026,MN000011,REGISTERED,False,56,50,54
2026-07-30T21:22:50.631146,2026-07-30T21:22:50.631148,REG001719,ST000436,CO000027,MN000012,REGISTERED,False,60,52,60
2026-07-30T21:22:50.631157,2026-07-30T21:22:50.631159,REG001720,ST000436,CO000028,MN000013,CANCELLED,False,55,54,59
2026-07-30T21:22:50.631166,2026-07-30T21:22:50.631168,REG001721,ST000437,CO000025,MN000010,REGISTERED,False,91,90,81
2026-07-30T21:22:50.631174,2026-07-30T21:22:50.631176,REG001722,ST000437,CO000026,MN000011,REGISTERED,False,91,88,92
2026-07-30T21:22:50.631181,2026-07-30T21:22:50.631183,REG001723,ST000437,CO000027,MN000012,REGISTERED,False,91,82,79
2026-07-30T21:22:50.631189,2026-07-30T21:22:50.631190,REG001724,ST000437,CO000028,MN000013,REGISTERED,False,86,77,77
2026-07-30T21:22:50.631196,2026-07-30T21:22:50.631198,REG001725,ST000438,CO000025,MN000010,REGISTERED,False,85,80,87
2026-07-30T21:22:50.631204,2026-07-30T21:22:50.631206,REG001726,ST000438,CO000026,MN000011,REGISTERED,False,91,84,85
2026-07-30T21:22:50.631212,2026-07-30T21:22:50.631214,REG001727,ST000438,CO000027,MN000012,REGISTERED,False,92,82,89
2026-07-30T21:22:50.631220,2026-07-30T21:22:50.631222,REG001728,ST000438,CO000028,MN000013,REGISTERED,False,87,85,73
2026-07-30T21:22:50.631228,2026-07-30T21:22:50.631229,REG001729,ST000439,CO000025,MN000010,REGISTERED,False,80,70,80
2026-07-30T21:22:50.631235,2026-07-30T21:22:50.631237,REG001730,ST000439,CO000026,MN000011,REGISTERED,False,67,71,64
2026-07-30T21:22:50.631243,2026-07-30T21:22:50.631244,REG001731,ST000439,CO000027,MN000012,REGISTERED,False,67,71,67
2026-07-30T21:22:50.631250,2026-07-30T21:22:50.631252,REG001732,ST000439,CO000028,MN000013,REGISTERED,False,84,80,75
2026-07-30T21:22:50.631258,2026-07-30T21:22:50.631260,REG001733,ST000440,CO000025,MN000010,REGISTERED,False,90,82,91
2026-07-30T21:22:50.631265,2026-07-30T21:22:50.631267,REG001734,ST000440,CO000026,MN000011,REGISTERED,False,88,86,73
2026-07-30T21:22:50.631273,2026-07-30T21:22:50.631275,REG001735,ST000440,CO000027,MN000012,REGISTERED,False,93,75,78
2026-07-30T21:22:50.631280,2026-07-30T21:22:50.631282,REG001736,ST000440,CO000028,MN000013,REGISTERED,False,84,83,81
2026-07-30T21:22:50.631288,2026-07-30T21:22:50.631290,REG001737,ST000441,CO000025,MN000010,REGISTERED,False,94,93,86
2026-07-30T21:22:50.631295,2026-07-30T21:22:50.631297,REG001738,ST000441,CO000026,MN000011,REGISTERED,False,94,96,93
2026-07-30T21:22:50.631303,2026-07-30T21:22:50.631304,REG001739,ST000441,CO000027,MN000012,REGISTERED,False,94,94,99
2026-07-30T21:22:50.631310,2026-07-30T21:22:50.631312,REG001740,ST000441,CO000028,MN000013,REGISTERED,False,91,91,100
2026-07-30T21:22:50.631318,2026-07-30T21:22:50.631320,REG001741,ST000442,CO000025,MN000010,REGISTERED,False,74,64,60
2026-07-30T21:22:50.631326,2026-07-30T21:22:50.631327,REG001742,ST000442,CO000026,MN000011,REGISTERED,False,74,57,65
2026-07-30T21:22:50.631333,2026-07-30T21:22:50.631335,REG001743,ST000442,CO000027,MN000012,REGISTERED,False,69,65,57
2026-07-30T21:22:50.631341,2026-07-30T21:22:50.631342,REG001744,ST000442,CO000028,MN000013,REGISTERED,False,60,50,47
2026-07-30T21:22:50.631349,2026-07-30T21:22:50.631352,REG001745,ST000443,CO000025,MN000010,REGISTERED,True,66,64,56
2026-07-30T21:22:50.631358,2026-07-30T21:22:50.631360,REG001746,ST000443,CO000026,MN000011,REGISTERED,False,65,58,55
2026-07-30T21:22:50.631366,2026-07-30T21:22:50.631368,REG001747,ST000443,CO000027,MN000012,REGISTERED,False,55,54,60
2026-07-30T21:22:50.631373,2026-07-30T21:22:50.631375,REG001748,ST000443,CO000028,MN000013,REGISTERED,False,65,68,65
2026-07-30T21:22:50.631384,2026-07-30T21:22:50.631386,REG001749,ST000444,CO000025,MN000010,REGISTERED,False,95,91,91
2026-07-30T21:22:50.631392,2026-07-30T21:22:50.631393,REG001750,ST000444,CO000026,MN000011,REGISTERED,False,96,91,93
2026-07-30T21:22:50.631399,2026-07-30T21:22:50.631401,REG001751,ST000444,CO000027,MN000012,REGISTERED,False,99,97,86
2026-07-30T21:22:50.631408,2026-07-30T21:22:50.631410,REG001752,ST000444,CO000028,MN000013,REGISTERED,False,95,92,98
2026-07-30T21:22:50.631417,2026-07-30T21:22:50.631419,REG001753,ST000445,CO000025,MN000010,REGISTERED,False,81,84,83
2026-07-30T21:22:50.631424,2026-07-30T21:22:50.631426,REG001754,ST000445,CO000026,MN000011,REGISTERED,False,83,86,86
2026-07-30T21:22:50.631432,2026-07-30T21:22:50.631434,REG001755,ST000445,CO000027,MN000012,REGISTERED,False,80,83,89
2026-07-30T21:22:50.631439,2026-07-30T21:22:50.631441,REG001756,ST000445,CO000028,MN000013,REGISTERED,False,86,84,85
2026-07-30T21:22:50.631447,2026-07-30T21:22:50.631449,REG001757,ST000446,CO000025,MN000010,REGISTERED,False,77,61,64
2026-07-30T21:22:50.631455,2026-07-30T21:22:50.631457,REG001758,ST000446,CO000026,MN000011,REGISTERED,False,74,63,65
2026-07-30T21:22:50.631462,2026-07-30T21:22:50.631464,REG001759,ST000446,CO000027,MN000012,REGISTERED,False,81,70,69
2026-07-30T21:22:50.631470,2026-07-30T21:22:50.631471,REG001760,ST000446,CO000028,MN000013,REGISTERED,False,71,65,80
2026-07-30T21:22:50.631482,2026-07-30T21:22:50.631483,REG001761,ST000447,CO000025,MN000010,REGISTERED,False,77,75,71
2026-07-30T21:22:50.631489,2026-07-30T21:22:50.631491,REG001762,ST000447,CO000026,MN000011,REGISTERED,False,68,63,69
2026-07-30T21:22:50.631496,2026-07-30T21:22:50.631498,REG001763,ST000447,CO000027,MN000012,REGISTERED,False,74,68,60
2026-07-30T21:22:50.631504,2026-07-30T21:22:50.631505,REG001764,ST000447,CO000028,MN000013,REGISTERED,False,83,72,80
2026-07-30T21:22:50.631512,2026-07-30T21:22:50.631513,REG001765,ST000448,CO000025,MN000010,REGISTERED,True,69,70,62
2026-07-30T21:22:50.631519,2026-07-30T21:22:50.631521,REG001766,ST000448,CO000026,MN000011,REGISTERED,False,78,63,76
2026-07-30T21:22:50.631527,2026-07-30T21:22:50.631528,REG001767,ST000448,CO000027,MN000012,REGISTERED,False,79,61,64
2026-07-30T21:22:50.631534,2026-07-30T21:22:50.631536,REG001768,ST000448,CO000028,MN000013,REGISTERED,False,70,62,77
2026-07-30T21:22:50.631542,2026-07-30T21:22:50.631544,REG001769,ST000449,CO000025,MN000010,CANCELLED,False,81,79,66
2026-07-30T21:22:50.631550,2026-07-30T21:22:50.631551,REG001770,ST000449,CO000026,MN000011,CANCELLED,False,83,74,68
2026-07-30T21:22:50.631557,2026-07-30T21:22:50.631564,REG001771,ST000449,CO000027,MN000012,CANCELLED,False,80,68,80
2026-07-30T21:22:50.631570,2026-07-30T21:22:50.631572,REG001772,ST000449,CO000028,MN000013,REGISTERED,False,69,64,72
2026-07-30T21:22:50.631578,2026-07-30T21:22:50.631580,REG001773,ST000450,CO000025,MN000010,REGISTERED,False,62,46,49
2026-07-30T21:22:50.631585,2026-07-30T21:22:50.631587,REG001774,ST000450,CO000026,MN000011,REGISTERED,False,42,38,34
2026-07-30T21:22:50.631593,2026-07-30T21:22:50.631595,REG001775,ST000450,CO000027,MN000012,REGISTERED,False,41,42,42
2026-07-30T21:22:50.631600,2026-07-30T21:22:50.631602,REG001776,ST000450,CO000028,MN000013,REGISTERED,False,54,35,40
2026-07-30T21:22:50.631608,2026-07-30T21:22:50.631610,REG001777,ST000451,CO000025,MN000010,REGISTERED,False,68,52,56
2026-07-30T21:22:50.631615,2026-07-30T21:22:50.631617,REG001778,ST000451,CO000026,MN000011,REGISTERED,False,58,56,57
2026-07-30T21:22:50.631623,2026-07-30T21:22:50.631625,REG001779,ST000451,CO000027,MN000012,REGISTERED,False,72,53,64
2026-07-30T21:22:50.631630,2026-07-30T21:22:50.631632,REG001780,ST000451,CO000028,MN000013,REGISTERED,False,63,57,56
2026-07-30T21:22:50.631638,2026-07-30T21:22:50.631640,REG001781,ST000452,CO000025,MN000010,REGISTERED,False,61,49,46
2026-07-30T21:22:50.631646,2026-07-30T21:22:50.631647,REG001782,ST000452,CO000026,MN000011,REGISTERED,False,57,44,48
