created_at,updated_at,marks_id,registration_id,cie_marks,see_marks,total_marks,grade_letter,grade_point,credit_points,credits_registered,credits_earned,result
2026-07-30T21:22:50.649941,2026-07-30T21:22:50.649943,MK001376,REG001486,15,36,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.649949,2026-07-30T21:22:50.649950,MK001377,REG001487,8,30,38,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.649956,2026-07-30T21:22:50.649958,MK001378,REG001488,13,38,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.649964,2026-07-30T21:22:50.649966,MK001379,REG001489,17,50,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.649972,2026-07-30T21:22:50.649974,MK001380,REG001490,23,33,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.649980,2026-07-30T21:22:50.649982,MK001381,REG001491,14,37,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.649988,2026-07-30T21:22:50.649990,MK001382,REG001493,12,26,38,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.649996,2026-07-30T21:22:50.649998,MK001383,REG001494,16,32,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650004,2026-07-30T21:22:50.650006,MK001384,REG001495,6,31,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650012,2026-07-30T21:22:50.650013,MK001385,REG001496,7,30,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650023,2026-07-30T21:22:50.650026,MK001386,REG001497,23,43,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650032,2026-07-30T21:22:50.650034,MK001387,REG001498,16,54,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650039,2026-07-30T21:22:50.650041,MK001388,REG001499,23,58,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.650050,2026-07-30T21:22:50.650051,MK001389,REG001500,24,55,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650058,2026-07-30T21:22:50.650059,MK001390,REG001501,10,15,25,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650066,2026-07-30T21:22:50.650067,MK001391,REG001502,16,19,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650073,2026-07-30T21:22:50.650075,MK001392,REG001503,15,27,42,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.650081,2026-07-30T21:22:50.650083,MK001393,REG001504,9,19,28,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650089,2026-07-30T21:22:50.650090,MK001394,REG001505,28,67,95,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.650103,2026-07-30T21:22:50.650105,MK001395,REG001506,29,56,85,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.650112,2026-07-30T21:22:50.650114,MK001396,REG001507,24,56,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.650120,2026-07-30T21:22:50.650122,MK001397,REG001508,28,66,94,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.650128,2026-07-30T21:22:50.650129,MK001398,REG001509,21,53,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650135,2026-07-30T21:22:50.650137,MK001399,REG001510,21,57,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650143,2026-07-30T21:22:50.650145,MK001400,REG001511,12,38,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650151,2026-07-30T21:22:50.650153,MK001401,REG001512,13,50,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650159,2026-07-30T21:22:50.650161,MK001402,REG001513,19,47,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650167,2026-07-30T21:22:50.650169,MK001403,REG001514,19,49,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650175,2026-07-30T21:22:50.650176,MK001404,REG001515,21,60,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.650182,2026-07-30T21:22:50.650184,MK001405,REG001516,21,48,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650191,2026-07-30T21:22:50.650192,MK001406,REG001517,23,42,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650199,2026-07-30T21:22:50.650200,MK001407,REG001518,10,43,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650206,2026-07-30T21:22:50.650208,MK001408,REG001519,11,41,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650214,2026-07-30T21:22:50.650216,MK001409,REG001520,19,42,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650222,2026-07-30T21:22:50.650224,MK001410,REG001521,23,59,82,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.650230,2026-07-30T21:22:50.650231,MK001411,REG001522,28,59,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.650237,2026-07-30T21:22:50.650239,MK001412,REG001523,28,46,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650245,2026-07-30T21:22:50.650247,MK001413,REG001524,19,51,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650255,2026-07-30T21:22:50.650259,MK001414,REG001525,20,58,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650265,2026-07-30T21:22:50.650267,MK001415,REG001526,27,45,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650273,2026-07-30T21:22:50.650275,MK001416,REG001527,19,60,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650281,2026-07-30T21:22:50.650283,MK001417,REG001528,18,62,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.650288,2026-07-30T21:22:50.650290,MK001418,REG001529,19,31,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650296,2026-07-30T21:22:50.650298,MK001419,REG001530,18,38,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650304,2026-07-30T21:22:50.650306,MK001420,REG001531,16,43,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650312,2026-07-30T21:22:50.650313,MK001421,REG001532,24,54,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650319,2026-07-30T21:22:50.650321,MK001422,REG001533,14,55,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650327,2026-07-30T21:22:50.650329,MK001423,REG001534,20,51,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650334,2026-07-30T21:22:50.650336,MK001424,REG001535,15,57,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650342,2026-07-30T21:22:50.650344,MK001425,REG001536,24,48,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650350,2026-07-30T21:22:50.650352,MK001426,REG001537,7,20,27,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650358,2026-07-30T21:22:50.650360,MK001427,REG001538,2,20,22,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650366,2026-07-30T21:22:50.650368,MK001428,REG001539,10,2,12,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650374,2026-07-30T21:22:50.650375,MK001429,REG001540,11,22,33,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650381,2026-07-30T21:22:50.650383,MK001430,REG001541,15,48,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650389,2026-07-30T21:22:50.650391,MK001431,REG001542,17,36,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650397,2026-07-30T21:22:50.650399,MK001432,REG001544,10,43,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650406,2026-07-30T21:22:50.650408,MK001433,REG001545,13,49,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650414,2026-07-30T21:22:50.650416,MK001434,REG001546,11,45,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650422,2026-07-30T21:22:50.650424,MK001435,REG001547,12,34,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650430,2026-07-30T21:22:50.650431,MK001436,REG001548,10,47,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650438,2026-07-30T21:22:50.650439,MK001437,REG001550,9,21,30,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650445,2026-07-30T21:22:50.650447,MK001438,REG001551,14,38,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650453,2026-07-30T21:22:50.650455,MK001439,REG001552,9,34,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.650461,2026-07-30T21:22:50.650465,MK001440,REG001553,15,47,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650471,2026-07-30T21:22:50.650473,MK001441,REG001554,17,38,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650481,2026-07-30T21:22:50.650483,MK001442,REG001555,11,39,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650489,2026-07-30T21:22:50.650491,MK001443,REG001556,20,28,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650497,2026-07-30T21:22:50.650499,MK001444,REG001557,11,19,30,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650505,2026-07-30T21:22:50.650507,MK001445,REG001558,3,10,13,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650513,2026-07-30T21:22:50.650515,MK001446,REG001559,7,30,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650521,2026-07-30T21:22:50.650523,MK001447,REG001561,13,51,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650529,2026-07-30T21:22:50.650530,MK001448,REG001562,24,37,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650537,2026-07-30T21:22:50.650538,MK001449,REG001563,11,35,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650547,2026-07-30T21:22:50.650548,MK001450,REG001564,11,44,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650554,2026-07-30T21:22:50.650556,MK001451,REG001565,19,54,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650562,2026-07-30T21:22:50.650564,MK001452,REG001566,21,31,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650570,2026-07-30T21:22:50.650572,MK001453,REG001567,12,35,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650577,2026-07-30T21:22:50.650579,MK001454,REG001568,12,58,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650585,2026-07-30T21:22:50.650587,MK001455,REG001570,8,5,13,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650593,2026-07-30T21:22:50.650595,MK001456,REG001571,1,5,6,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650601,2026-07-30T21:22:50.650603,MK001457,REG001572,11,14,25,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650609,2026-07-30T21:22:50.650610,MK001458,REG001573,0,23,23,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650616,2026-07-30T21:22:50.650618,MK001459,REG001574,1,11,12,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650624,2026-07-30T21:22:50.650626,MK001460,REG001575,1,28,29,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650632,2026-07-30T21:22:50.650634,MK001461,REG001577,15,30,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650640,2026-07-30T21:22:50.650642,MK001462,REG001578,16,33,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650648,2026-07-30T21:22:50.650650,MK001463,REG001579,11,17,28,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650656,2026-07-30T21:22:50.650657,MK001464,REG001580,11,33,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.650663,2026-07-30T21:22:50.650667,MK001465,REG001581,15,47,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650674,2026-07-30T21:22:50.650675,MK001466,REG001582,16,58,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650681,2026-07-30T21:22:50.650683,MK001467,REG001583,19,35,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650689,2026-07-30T21:22:50.650691,MK001468,REG001584,18,42,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650697,2026-07-30T21:22:50.650699,MK001469,REG001585,13,52,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650705,2026-07-30T21:22:50.650706,MK001470,REG001586,14,44,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650714,2026-07-30T21:22:50.650716,MK001471,REG001587,17,45,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650723,2026-07-30T21:22:50.650724,MK001472,REG001588,10,46,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650730,2026-07-30T21:22:50.650732,MK001473,REG001589,27,45,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650738,2026-07-30T21:22:50.650740,MK001474,REG001590,24,65,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.650746,2026-07-30T21:22:50.650747,MK001475,REG001591,18,53,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650753,2026-07-30T21:22:50.650755,MK001476,REG001592,18,58,76,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650761,2026-07-30T21:22:50.650763,MK001477,REG001593,21,56,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650769,2026-07-30T21:22:50.650770,MK001478,REG001594,13,31,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.650776,2026-07-30T21:22:50.650778,MK001479,REG001595,20,50,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650784,2026-07-30T21:22:50.650786,MK001480,REG001597,17,55,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650792,2026-07-30T21:22:50.650793,MK001481,REG001598,15,31,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650799,2026-07-30T21:22:50.650801,MK001482,REG001599,11,52,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650807,2026-07-30T21:22:50.650809,MK001483,REG001600,24,48,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.650815,2026-07-30T21:22:50.650817,MK001484,REG001601,13,32,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650823,2026-07-30T21:22:50.650824,MK001485,REG001602,19,35,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650830,2026-07-30T21:22:50.650832,MK001486,REG001603,18,36,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650838,2026-07-30T21:22:50.650840,MK001487,REG001604,23,41,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650846,2026-07-30T21:22:50.650848,MK001488,REG001605,16,24,40,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.650854,2026-07-30T21:22:50.650856,MK001489,REG001607,8,25,33,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650862,2026-07-30T21:22:50.650864,MK001490,REG001608,11,28,39,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650872,2026-07-30T21:22:50.650874,MK001491,REG001609,8,27,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650880,2026-07-30T21:22:50.650882,MK001492,REG001610,9,29,38,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650888,2026-07-30T21:22:50.650890,MK001493,REG001611,9,39,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.650896,2026-07-30T21:22:50.650898,MK001494,REG001612,18,49,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650904,2026-07-30T21:22:50.650906,MK001495,REG001613,23,40,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650912,2026-07-30T21:22:50.650914,MK001496,REG001614,12,56,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650922,2026-07-30T21:22:50.650924,MK001497,REG001615,17,37,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650930,2026-07-30T21:22:50.650932,MK001498,REG001616,20,32,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650940,2026-07-30T21:22:50.650942,MK001499,REG001617,12,43,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650948,2026-07-30T21:22:50.650950,MK001500,REG001619,23,38,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650956,2026-07-30T21:22:50.650958,MK001501,REG001620,18,34,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.650964,2026-07-30T21:22:50.650966,MK001502,REG001621,12,49,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650972,2026-07-30T21:22:50.650973,MK001503,REG001622,17,45,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650979,2026-07-30T21:22:50.650981,MK001504,REG001623,16,49,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.650987,2026-07-30T21:22:50.650989,MK001505,REG001625,5,6,11,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.650995,2026-07-30T21:22:50.650997,MK001506,REG001626,3,22,25,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651003,2026-07-30T21:22:50.651005,MK001507,REG001627,8,2,10,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651011,2026-07-30T21:22:50.651012,MK001508,REG001628,7,13,20,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651018,2026-07-30T21:22:50.651020,MK001509,REG001629,27,62,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.651026,2026-07-30T21:22:50.651028,MK001510,REG001630,25,47,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651034,2026-07-30T21:22:50.651036,MK001511,REG001631,19,53,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651042,2026-07-30T21:22:50.651044,MK001512,REG001632,20,48,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651050,2026-07-30T21:22:50.651051,MK001513,REG001633,16,56,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651060,2026-07-30T21:22:50.651062,MK001514,REG001634,20,45,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651068,2026-07-30T21:22:50.651070,MK001515,REG001635,16,47,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651076,2026-07-30T21:22:50.651079,MK001516,REG001636,23,40,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651086,2026-07-30T21:22:50.651088,MK001517,REG001638,10,9,19,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651094,2026-07-30T21:22:50.651100,MK001518,REG001639,12,29,41,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.651107,2026-07-30T21:22:50.651109,MK001519,REG001640,10,16,26,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651115,2026-07-30T21:22:50.651117,MK001520,REG001641,23,52,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651123,2026-07-30T21:22:50.651125,MK001521,REG001642,28,65,93,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.651130,2026-07-30T21:22:50.651132,MK001522,REG001643,18,60,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651138,2026-07-30T21:22:50.651140,MK001523,REG001644,26,48,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651146,2026-07-30T21:22:50.651148,MK001524,REG001645,11,46,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.651153,2026-07-30T21:22:50.651155,MK001525,REG001646,15,55,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651161,2026-07-30T21:22:50.651163,MK001526,REG001647,16,48,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651173,2026-07-30T21:22:50.651175,MK001527,REG001648,20,51,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651183,2026-07-30T21:22:50.651185,MK001528,REG001649,27,58,85,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.651191,2026-07-30T21:22:50.651193,MK001529,REG001650,26,48,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651199,2026-07-30T21:22:50.651200,MK001530,REG001651,24,50,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651206,2026-07-30T21:22:50.651208,MK001531,REG001652,28,64,92,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.651214,2026-07-30T21:22:50.651216,MK001532,REG001653,23,62,85,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.651222,2026-07-30T21:22:50.651224,MK001533,REG001654,22,56,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651230,2026-07-30T21:22:50.651231,MK001534,REG001655,22,51,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651237,2026-07-30T21:22:50.651239,MK001535,REG001656,20,57,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651245,2026-07-30T21:22:50.651247,MK001536,REG001657,19,38,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.651253,2026-07-30T21:22:50.651255,MK001537,REG001658,15,46,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651261,2026-07-30T21:22:50.651263,MK001538,REG001659,22,46,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651269,2026-07-30T21:22:50.651271,MK001539,REG001660,16,44,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651277,2026-07-30T21:22:50.651279,MK001540,REG001661,9,30,39,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651285,2026-07-30T21:22:50.651286,MK001541,REG001662,20,49,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651293,2026-07-30T21:22:50.651296,MK001542,REG001663,15,26,41,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.651303,2026-07-30T21:22:50.651305,MK001543,REG001664,15,30,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.651311,2026-07-30T21:22:50.651313,MK001544,REG001665,25,53,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651319,2026-07-30T21:22:50.651321,MK001545,REG001666,21,60,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.651327,2026-07-30T21:22:50.651328,MK001546,REG001667,19,48,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651334,2026-07-30T21:22:50.651336,MK001547,REG001668,18,59,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651342,2026-07-30T21:22:50.651344,MK001548,REG001669,18,50,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651350,2026-07-30T21:22:50.651352,MK001549,REG001670,24,55,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651358,2026-07-30T21:22:50.651360,MK001550,REG001671,19,58,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651366,2026-07-30T21:22:50.651367,MK001551,REG001672,28,51,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651373,2026-07-30T21:22:50.651375,MK001552,REG001673,20,47,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651381,2026-07-30T21:22:50.651383,MK001553,REG001674,15,31,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.651389,2026-07-30T21:22:50.651391,MK001554,REG001675,18,42,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651399,2026-07-30T21:22:50.651401,MK001555,REG001677,10,31,41,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.651407,2026-07-30T21:22:50.651409,MK001556,REG001678,5,30,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651415,2026-07-30T21:22:50.651417,MK001557,REG001679,5,34,39,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651423,2026-07-30T21:22:50.651425,MK001558,REG001680,5,32,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651431,2026-07-30T21:22:50.651433,MK001559,REG001681,10,51,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651439,2026-07-30T21:22:50.651441,MK001560,REG001682,23,43,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651447,2026-07-30T21:22:50.651448,MK001561,REG001683,20,56,76,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651454,2026-07-30T21:22:50.651456,MK001562,REG001684,17,30,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.651462,2026-07-30T21:22:50.651464,MK001563,REG001685,3,13,16,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651470,2026-07-30T21:22:50.651472,MK001564,REG001686,1,4,5,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651478,2026-07-30T21:22:50.651480,MK001565,REG001688,0,9,9,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651486,2026-07-30T21:22:50.651488,MK001566,REG001690,10,37,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.651494,2026-07-30T21:22:50.651498,MK001567,REG001691,18,43,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651504,2026-07-30T21:22:50.651506,MK001568,REG001694,11,24,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651512,2026-07-30T21:22:50.651514,MK001569,REG001695,11,20,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651520,2026-07-30T21:22:50.651522,MK001570,REG001696,16,15,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.651528,2026-07-30T21:22:50.651530,MK001571,REG001697,23,42,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651535,2026-07-30T21:22:50.651537,MK001572,REG001698,19,50,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.651543,2026-07-30T21:22:50.651545,MK001573,REG001699,13,40,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.651551,2026-07-30T21:22:50.651553,MK001574,REG001700,24,48,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.651559,2026-07-30T21:22:50.651560,MK001575,REG001701,12,34,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.651566,2026-07-30T21:22:50.651568,MK001576,REG001702,10,44,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.651574,2026-07-30T21:22:50.651576,MK001577,REG001703,9,40,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.651585,2026-07-30T21:22:50.651587,MK001578,REG001704,16,27,43,P,4,16.0,4.0,4.0,PASS
